id,name,description,price,stock_quantity,category_id
30055,ShopX toys Product 30055,ShopX catalog item in toys. Photos=2; weight_g=500.0.,39.9,11,73
30056,ShopX furniture_decor Product 30056,ShopX catalog item in furniture_decor. Photos=3; weight_g=1050.0.,67.0,11,43
30057,ShopX fashion_bags_accessories Product 30057,ShopX catalog item in fashion_bags_accessories. Photos=3; weight_g=200.0.,34.0,11,32
30058,ShopX furniture_decor Product 30058,ShopX catalog item in furniture_decor. Photos=3; weight_g=6400.0.,169.0,11,43
30059,ShopX perfumery Product 30059,ShopX catalog item in perfumery. Photos=1; weight_g=1200.0.,239.12,11,63
30060,ShopX toys Product 30060,ShopX catalog item in toys. Photos=5; weight_g=900.0.,169.0,11,73
30061,ShopX la_cuisine Product 30061,ShopX catalog item in la_cuisine. Photos=1; weight_g=1750.0.,108.5,11,56
30062,ShopX fixed_telephony Product 30062,ShopX catalog item in fixed_telephony. Photos=4; weight_g=2300.0.,623.99,11,38
30063,ShopX housewares Product 30063,ShopX catalog item in housewares. Photos=4; weight_g=200.0.,23.9,11,53
30064,ShopX electronics Product 30064,ShopX catalog item in electronics. Photos=2; weight_g=200.0.,22.0,11,30
30065,ShopX consoles_games Product 30065,ShopX catalog item in consoles_games. Photos=3; weight_g=500.0.,254.99,11,20
30066,ShopX watches_gifts Product 30066,ShopX catalog item in watches_gifts. Photos=2; weight_g=300.0.,249.9,11,74
30067,ShopX cool_stuff Product 30067,ShopX catalog item in cool_stuff. Photos=3; weight_g=650.0.,22.0,11,24
30068,ShopX pet_shop Product 30068,ShopX catalog item in pet_shop. Photos=1; weight_g=1100.0.,88.2,11,64
30069,ShopX stationery Product 30069,ShopX catalog item in stationery. Photos=1; weight_g=1300.0.,189.99,11,70
30070,ShopX auto Product 30070,ShopX catalog item in auto. Photos=1; weight_g=14100.0.,975.0,11,9
30071,ShopX auto Product 30071,ShopX catalog item in auto. Photos=3; weight_g=200.0.,20.9,11,9
30072,ShopX home_construction Product 30072,ShopX catalog item in home_construction. Photos=2; weight_g=4100.0.,288.0,11,52
30073,ShopX computers_accessories Product 30073,ShopX catalog item in computers_accessories. Photos=1; weight_g=880.0.,199.0,11,19
30074,ShopX fashion_bags_accessories Product 30074,ShopX catalog item in fashion_bags_accessories. Photos=2; weight_g=100.0.,49.99,11,32
30075,ShopX toys Product 30075,ShopX catalog item in toys. Photos=1; weight_g=4633.0.,300.0,11,73
30076,ShopX home_construction Product 30076,ShopX catalog item in home_construction. Photos=2; weight_g=1374.0.,620.1,11,52
30077,ShopX health_beauty Product 30077,ShopX catalog item in health_beauty. Photos=1; weight_g=500.0.,28.9,11,47
30078,ShopX sports_leisure Product 30078,ShopX catalog item in sports_leisure. Photos=1; weight_g=4800.0.,152.0,11,69
30079,ShopX furniture_decor Product 30079,ShopX catalog item in furniture_decor. Photos=1; weight_g=650.0.,110.0,11,43
30080,ShopX bed_bath_table Product 30080,ShopX catalog item in bed_bath_table. Photos=1; weight_g=16000.0.,99.99,11,11
30081,ShopX housewares Product 30081,ShopX catalog item in housewares. Photos=1; weight_g=12800.0.,64.9,11,53
30082,ShopX bed_bath_table Product 30082,ShopX catalog item in bed_bath_table. Photos=1; weight_g=2400.0.,169.9,11,11
30083,ShopX bed_bath_table Product 30083,ShopX catalog item in bed_bath_table. Photos=1; weight_g=300.0.,16.9,11,11
30084,ShopX auto Product 30084,ShopX catalog item in auto. Photos=1; weight_g=900.0.,27.9,11,9
30085,ShopX air_conditioning Product 30085,ShopX catalog item in air_conditioning. Photos=1; weight_g=2000.0.,101.9,11,5
30086,ShopX furniture_decor Product 30086,ShopX catalog item in furniture_decor. Photos=2; weight_g=1500.0.,23.9,11,43
30087,ShopX baby Product 30087,ShopX catalog item in baby. Photos=2; weight_g=8800.0.,79.9,12,10
30088,ShopX bed_bath_table Product 30088,ShopX catalog item in bed_bath_table. Photos=2; weight_g=1100.0.,61.9,11,11
30089,ShopX bed_bath_table Product 30089,ShopX catalog item in bed_bath_table. Photos=2; weight_g=2069.0.,182.0,13,11
30090,ShopX furniture_decor Product 30090,ShopX catalog item in furniture_decor. Photos=3; weight_g=2550.0.,174.9,11,43
30091,ShopX furniture_decor Product 30091,ShopX catalog item in furniture_decor. Photos=2; weight_g=21400.0.,345.0,11,43
30092,ShopX telephony Product 30092,ShopX catalog item in telephony. Photos=1; weight_g=200.0.,49.0,11,72
30093,ShopX auto Product 30093,ShopX catalog item in auto. Photos=1; weight_g=100.0.,94.99,11,9
30094,ShopX furniture_decor Product 30094,ShopX catalog item in furniture_decor. Photos=1; weight_g=2850.0.,159.0,12,43
30095,ShopX luggage_accessories Product 30095,ShopX catalog item in luggage_accessories. Photos=1; weight_g=18050.0.,299.9,11,57
30096,ShopX housewares Product 30096,ShopX catalog item in housewares. Photos=2; weight_g=2550.0.,120.0,11,53
30097,ShopX furniture_decor Product 30097,ShopX catalog item in furniture_decor. Photos=1; weight_g=1600.0.,12.99,11,43
30098,ShopX watches_gifts Product 30098,ShopX catalog item in watches_gifts. Photos=3; weight_g=600.0.,248.0,11,74
30099,ShopX health_beauty Product 30099,ShopX catalog item in health_beauty. Photos=1; weight_g=850.0.,55.9,11,47
30100,ShopX construction_tools_construction Product 30100,ShopX catalog item in construction_tools_construction. Photos=1; weight_g=1400.0.,49.99,11,21
30101,ShopX health_beauty Product 30101,ShopX catalog item in health_beauty. Photos=1; weight_g=600.0.,531.9,11,47
30102,ShopX auto Product 30102,ShopX catalog item in auto. Photos=2; weight_g=1350.0.,155.75,11,9
30103,ShopX auto Product 30103,ShopX catalog item in auto. Photos=2; weight_g=4600.0.,83.41,11,9
30104,ShopX baby Product 30104,ShopX catalog item in baby. Photos=2; weight_g=100.0.,23.9,11,10
30105,ShopX watches_gifts Product 30105,ShopX catalog item in watches_gifts. Photos=1; weight_g=350.0.,189.9,11,74
30106,ShopX cool_stuff Product 30106,ShopX catalog item in cool_stuff. Photos=2; weight_g=100.0.,75.0,11,24
30107,ShopX home_confort Product 30107,ShopX catalog item in home_confort. Photos=3; weight_g=2300.0.,224.0,11,51
30108,ShopX garden_tools Product 30108,ShopX catalog item in garden_tools. Photos=3; weight_g=2750.0.,279.9,11,46
30109,ShopX computers_accessories Product 30109,ShopX catalog item in computers_accessories. Photos=4; weight_g=400.0.,99.0,11,19
30110,ShopX furniture_decor Product 30110,ShopX catalog item in furniture_decor. Photos=1; weight_g=300.0.,17.99,11,43
30111,ShopX cool_stuff Product 30111,ShopX catalog item in cool_stuff. Photos=4; weight_g=400.0.,20.0,11,24
30112,ShopX housewares Product 30112,ShopX catalog item in housewares. Photos=1; weight_g=800.0.,47.9,11,53
30113,ShopX furniture_decor Product 30113,ShopX catalog item in furniture_decor. Photos=1; weight_g=5700.0.,169.0,11,43
30114,ShopX musical_instruments Product 30114,ShopX catalog item in musical_instruments. Photos=1; weight_g=2150.0.,269.0,11,60
30115,ShopX computers_accessories Product 30115,ShopX catalog item in computers_accessories. Photos=3; weight_g=500.0.,129.9,11,19
30116,ShopX furniture_decor Product 30116,ShopX catalog item in furniture_decor. Photos=1; weight_g=1300.0.,12.99,12,43
30117,ShopX sports_leisure Product 30117,ShopX catalog item in sports_leisure. Photos=1; weight_g=900.0.,24.99,12,69
30118,ShopX stationery Product 30118,ShopX catalog item in stationery. Photos=1; weight_g=100.0.,8.8,11,70
30119,ShopX stationery Product 30119,ShopX catalog item in stationery. Photos=1; weight_g=1100.0.,83.15,11,70
30120,ShopX construction_tools_lights Product 30120,ShopX catalog item in construction_tools_lights. Photos=4; weight_g=1500.0.,1290.0,11,22
30121,ShopX housewares Product 30121,ShopX catalog item in housewares. Photos=1; weight_g=6050.0.,68.88,11,53
30122,ShopX watches_gifts Product 30122,ShopX catalog item in watches_gifts. Photos=1; weight_g=550.0.,618.0,12,74
30123,ShopX Other Product 30123,ShopX catalog item in Other. Photos=0; weight_g=200.0.,109.38,11,1
30124,ShopX home_construction Product 30124,ShopX catalog item in home_construction. Photos=5; weight_g=550.0.,39.9,11,52
30125,ShopX pet_shop Product 30125,ShopX catalog item in pet_shop. Photos=5; weight_g=6150.0.,159.9,11,64
30126,ShopX auto Product 30126,ShopX catalog item in auto. Photos=2; weight_g=3800.0.,16.79,11,9
30127,ShopX baby Product 30127,ShopX catalog item in baby. Photos=2; weight_g=9133.0.,200.4,11,10
30128,ShopX housewares Product 30128,ShopX catalog item in housewares. Photos=3; weight_g=600.0.,39.8,11,53
30129,ShopX furniture_decor Product 30129,ShopX catalog item in furniture_decor. Photos=2; weight_g=3000.0.,49.0,11,43
30130,ShopX garden_tools Product 30130,ShopX catalog item in garden_tools. Photos=1; weight_g=1950.0.,269.9,11,46
30131,ShopX stationery Product 30131,ShopX catalog item in stationery. Photos=1; weight_g=250.0.,44.0,11,70
30132,ShopX fashion_bags_accessories Product 30132,ShopX catalog item in fashion_bags_accessories. Photos=2; weight_g=100.0.,79.9,11,32
30133,ShopX bed_bath_table Product 30133,ShopX catalog item in bed_bath_table. Photos=1; weight_g=1150.0.,59.9,12,11
30134,ShopX auto Product 30134,ShopX catalog item in auto. Photos=2; weight_g=100.0.,44.9,11,9
30135,ShopX furniture_decor Product 30135,ShopX catalog item in furniture_decor. Photos=1; weight_g=3750.0.,129.0,11,43
30136,ShopX furniture_decor Product 30136,ShopX catalog item in furniture_decor. Photos=1; weight_g=650.0.,16.9,11,43
30137,ShopX toys Product 30137,ShopX catalog item in toys. Photos=1; weight_g=200.0.,34.9,12,73
30138,ShopX telephony Product 30138,ShopX catalog item in telephony. Photos=2; weight_g=50.0.,19.99,12,72
30139,ShopX electronics Product 30139,ShopX catalog item in electronics. Photos=1; weight_g=150.0.,13.65,13,30
30140,ShopX telephony Product 30140,ShopX catalog item in telephony. Photos=5; weight_g=600.0.,48.0,11,72
30141,ShopX furniture_decor Product 30141,ShopX catalog item in furniture_decor. Photos=4; weight_g=500.0.,28.9,11,43
30142,ShopX fashion_male_clothing Product 30142,ShopX catalog item in fashion_male_clothing. Photos=1; weight_g=400.0.,71.95,11,34
30143,ShopX health_beauty Product 30143,ShopX catalog item in health_beauty. Photos=1; weight_g=1750.0.,152.0,11,47
30144,ShopX electronics Product 30144,ShopX catalog item in electronics. Photos=1; weight_g=100.0.,18.9,11,30
30145,ShopX bed_bath_table Product 30145,ShopX catalog item in bed_bath_table. Photos=1; weight_g=3800.0.,199.99,11,11
30146,ShopX housewares Product 30146,ShopX catalog item in housewares. Photos=5; weight_g=1150.0.,295.0,12,53
30147,ShopX health_beauty Product 30147,ShopX catalog item in health_beauty. Photos=1; weight_g=3300.0.,99.0,11,47
30148,ShopX health_beauty Product 30148,ShopX catalog item in health_beauty. Photos=1; weight_g=150.0.,47.6,11,47
30149,ShopX construction_tools_safety Product 30149,ShopX catalog item in construction_tools_safety. Photos=1; weight_g=1150.0.,351.0,11,23
30150,ShopX baby Product 30150,ShopX catalog item in baby. Photos=1; weight_g=250.0.,15.9,11,10
30151,ShopX construction_tools_construction Product 30151,ShopX catalog item in construction_tools_construction. Photos=2; weight_g=150.0.,73.0,11,21
30152,ShopX furniture_decor Product 30152,ShopX catalog item in furniture_decor. Photos=4; weight_g=400.0.,22.9,11,43
30153,ShopX telephony Product 30153,ShopX catalog item in telephony. Photos=4; weight_g=300.0.,27.99,13,72
30154,ShopX watches_gifts Product 30154,ShopX catalog item in watches_gifts. Photos=1; weight_g=300.0.,492.04,11,74
30155,ShopX Other Product 30155,ShopX catalog item in Other. Photos=0; weight_g=800.0.,23.0,11,1
30156,ShopX fashion_shoes Product 30156,ShopX catalog item in fashion_shoes. Photos=12; weight_g=200.0.,25.9,11,35
30157,ShopX auto Product 30157,ShopX catalog item in auto. Photos=1; weight_g=200.0.,65.0,11,9
30158,ShopX garden_tools Product 30158,ShopX catalog item in garden_tools. Photos=3; weight_g=2350.0.,189.9,11,46
30159,ShopX furniture_bedroom Product 30159,ShopX catalog item in furniture_bedroom. Photos=1; weight_g=12500.0.,95.0,13,42
30160,ShopX health_beauty Product 30160,ShopX catalog item in health_beauty. Photos=1; weight_g=300.0.,47.49,11,47
30161,ShopX furniture_decor Product 30161,ShopX catalog item in furniture_decor. Photos=1; weight_g=350.0.,120.0,11,43
30162,ShopX watches_gifts Product 30162,ShopX catalog item in watches_gifts. Photos=5; weight_g=500.0.,556.95,12,74
30163,ShopX furniture_decor Product 30163,ShopX catalog item in furniture_decor. Photos=3; weight_g=8600.0.,92.55,11,43
30164,ShopX furniture_decor Product 30164,ShopX catalog item in furniture_decor. Photos=8; weight_g=1000.0.,59.33,12,43
30165,ShopX watches_gifts Product 30165,ShopX catalog item in watches_gifts. Photos=5; weight_g=200.0.,169.9,11,74
30166,ShopX health_beauty Product 30166,ShopX catalog item in health_beauty. Photos=1; weight_g=350.0.,255.0,11,47
30167,ShopX watches_gifts Product 30167,ShopX catalog item in watches_gifts. Photos=2; weight_g=300.0.,599.9,11,74
30168,ShopX health_beauty Product 30168,ShopX catalog item in health_beauty. Photos=6; weight_g=20200.0.,389.0,11,47
30169,ShopX toys Product 30169,ShopX catalog item in toys. Photos=5; weight_g=12050.0.,209.0,11,73
30170,ShopX garden_tools Product 30170,ShopX catalog item in garden_tools. Photos=2; weight_g=800.0.,34.9,12,46
30171,ShopX perfumery Product 30171,ShopX catalog item in perfumery. Photos=2; weight_g=450.0.,25.0,13,63
30172,ShopX luggage_accessories Product 30172,ShopX catalog item in luggage_accessories. Photos=1; weight_g=1150.0.,50.9,11,57
30173,ShopX computers_accessories Product 30173,ShopX catalog item in computers_accessories. Photos=1; weight_g=150.0.,19.9,11,19
30174,ShopX sports_leisure Product 30174,ShopX catalog item in sports_leisure. Photos=3; weight_g=2000.0.,58.9,11,69
30175,ShopX computers_accessories Product 30175,ShopX catalog item in computers_accessories. Photos=2; weight_g=300.0.,52.0,11,19
30176,ShopX stationery Product 30176,ShopX catalog item in stationery. Photos=1; weight_g=310.0.,169.0,11,70
30177,ShopX pet_shop Product 30177,ShopX catalog item in pet_shop. Photos=4; weight_g=1075.0.,209.9,11,64
30178,ShopX art Product 30178,ShopX catalog item in art. Photos=2; weight_g=275.0.,79.0,11,6
30179,ShopX pet_shop Product 30179,ShopX catalog item in pet_shop. Photos=2; weight_g=13100.0.,103.4,11,64
30180,ShopX health_beauty Product 30180,ShopX catalog item in health_beauty. Photos=1; weight_g=150.0.,43.9,11,47
30181,ShopX toys Product 30181,ShopX catalog item in toys. Photos=2; weight_g=850.0.,64.9,11,73
30182,ShopX baby Product 30182,ShopX catalog item in baby. Photos=2; weight_g=325.0.,49.9,11,10
30183,ShopX sports_leisure Product 30183,ShopX catalog item in sports_leisure. Photos=3; weight_g=552.0.,74.7,11,69
30184,ShopX baby Product 30184,ShopX catalog item in baby. Photos=1; weight_g=100.0.,29.9,11,10
30185,ShopX cool_stuff Product 30185,ShopX catalog item in cool_stuff. Photos=2; weight_g=200.0.,45.0,11,24
30186,ShopX fashion_bags_accessories Product 30186,ShopX catalog item in fashion_bags_accessories. Photos=5; weight_g=150.0.,34.9,11,32
30187,ShopX pet_shop Product 30187,ShopX catalog item in pet_shop. Photos=4; weight_g=1250.0.,49.4,17,64
30188,ShopX toys Product 30188,ShopX catalog item in toys. Photos=3; weight_g=442.0.,25.6,14,73
30189,ShopX garden_tools Product 30189,ShopX catalog item in garden_tools. Photos=1; weight_g=500.0.,45.99,11,46
30190,ShopX housewares Product 30190,ShopX catalog item in housewares. Photos=1; weight_g=8250.0.,153.17,11,53
30191,ShopX garden_tools Product 30191,ShopX catalog item in garden_tools. Photos=3; weight_g=3000.0.,154.0,11,46
30192,ShopX bed_bath_table Product 30192,ShopX catalog item in bed_bath_table. Photos=1; weight_g=4517.0.,286.0,11,11
30193,ShopX health_beauty Product 30193,ShopX catalog item in health_beauty. Photos=2; weight_g=950.0.,59.99,13,47
30194,ShopX housewares Product 30194,ShopX catalog item in housewares. Photos=1; weight_g=150.0.,8.99,11,53
30195,ShopX health_beauty Product 30195,ShopX catalog item in health_beauty. Photos=1; weight_g=29100.0.,199.99,11,47
30196,ShopX bed_bath_table Product 30196,ShopX catalog item in bed_bath_table. Photos=1; weight_g=5250.0.,239.9,11,11
30197,ShopX watches_gifts Product 30197,ShopX catalog item in watches_gifts. Photos=4; weight_g=150.0.,49.0,11,74
30198,ShopX dvds_blu_ray Product 30198,ShopX catalog item in dvds_blu_ray. Photos=1; weight_g=150.0.,19.9,11,29
30199,ShopX small_appliances_home_oven_and_coffee Product 30199,ShopX catalog item in small_appliances_home_oven_and_coffee. Photos=3; weight_g=6600.0.,369.99,11,68
30200,ShopX bed_bath_table Product 30200,ShopX catalog item in bed_bath_table. Photos=1; weight_g=1200.0.,49.9,11,11
30201,ShopX health_beauty Product 30201,ShopX catalog item in health_beauty. Photos=1; weight_g=625.0.,141.61,11,47
30202,ShopX watches_gifts Product 30202,ShopX catalog item in watches_gifts. Photos=2; weight_g=300.0.,129.9,11,74
30203,ShopX christmas_supplies Product 30203,ShopX catalog item in christmas_supplies. Photos=1; weight_g=200.0.,6.37,11,16
30204,ShopX bed_bath_table Product 30204,ShopX catalog item in bed_bath_table. Photos=1; weight_g=2400.0.,139.99,11,11
30205,ShopX sports_leisure Product 30205,ShopX catalog item in sports_leisure. Photos=2; weight_g=8450.0.,119.9,11,69
